movie_info
"Confessions of a Teenage Drama Queen, A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention., Comedy, Family, Music, 4.7, 2004"
"A Woman of Paris: A Drama of Fate, A kept woman runs into her former fiancé and finds herself torn between love and comfort., Drama, Romance, 6.9, 1923"
"Drama Drama, The most unlikely pairing of teen-age girls end up bonding to form the pop group Drama Drama, and make a stand against bullying in their high school., Comedy, Family, Musical, 4.7, 2019"
"Drama Girl, An experimental blend of documentary and fiction which challenges a young woman to cope with a number of key episodes from her recent past by reenacting them., Documentary, Drama, 6.4, 2020"
"The Death of a Composer: Rosa, a Horse Drama, This is a TV adaptation of a 1993 opera entitled ""Rosa,"" with a libretto by Greenaway and score by Louis Andriessen. ""Rosa"" is the first in a projected series of 10 operas, each dealing with the death of a famous composer - some r..., Music, 6.7, 1999"
"The Shanghai Drama, A Russian emigrant sings in a Shanghai nightclub under the assumed name of Kay Murphy. All she dreams of is a peaceful life with her daughter Vera. But this is only a pipe dream as she has been forced by her former lover Ivan to w..., Drama, 6.5, 1938"
"Mariah: The Diva, the Demons, the Drama, In 2003, Mariah was the most successful female recording artist of all time. Her marriage to Tommy Mottola in 1993 was a turning point in her life, which all began to fall apart when she started to struggle with her mental health., Biography, Drama, 6.9, 2018"
"The King of Comedy, A passionate yet unsuccessful comedian stalks and kidnaps his idol to take the spotlight for himself., Comedy, Crime, Drama, 7.8, 1982"
"A Midsummer Night's Sex Comedy, A wacky inventor and his wife invite two other couples for a weekend party at a romantic summer house in the 1900s countryside., Comedy, 6.6, 1982"
"Fear City: A Family-Style Comedy, A second-class horror movie has to be shown at Cannes Film Festival, but, before each screening, the projectionist is killed by a mysterious fellow, with hammer and sickle, just as it happens in the film to be shown., Comedy, Horror, 7.5, 1994"
"The Broken Hearts Club: A Romantic Comedy, An insight into the turbulent lives and loves of a gay clique based in Los Angeles., Comedy, Drama, Romance, 6.9, 2000"
"King of Comedy, A bar girl hires a struggling actor to give her acting lessons so that she can feign a greater interest in her customers. The longer they work together, the more they find they have in common., Comedy, Drama, Romance, 7.2, 1999"
"Louis C.K.: Live at the Comedy Store, Comedian Louis C.K. performs live at the Comedy store in LA., Comedy, 7.8, 2015"
"The Comedy of Terrors, Dishonest undertaker Waldo Trumbull and his sidekick Felix Gillie are creating their own customers when they cannot find willing ones., Comedy, Horror, 6.6, 1963"
"The Original Kings of Comedy, A concert film featuring four major African American stand up comedians., Comedy, Documentary, 6.8, 2000"
"Comedy Central Roast of Charlie Sheen, It's Charlie Sheen's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Documentary, Comedy, 7.7, 2011"
"The Comedy, Indifferent to the notion of inheriting his father's estate, a restless, aging New Yorker passes time with his friends in games of mock sincerity and irreverence., Comedy, Drama, 6.3, 2012"
"InAPPropriate Comedy, In this comedy film, a computer tablet full of the world's most hilariously offensive apps breaks through the borders of political correctness, stirring up cultural anarchy., Comedy, 2.7, 2013"
"Blue Collar Comedy Tour: The Movie, The comedic stylings of four sort-of famous funnymen are brought to the big screen courtesy of this 2002 documentary., Comedy, Documentary, 7.1, 2003"
"Comedy Central Roast of James Franco, It's James Franco's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Comedy, 7.7, 2013"
"Comedy Central Roast of Justin Bieber, Several roasters, and the master himself Kevin Hart, make fun of Justin Bieber., Comedy, 7.3, 2015"
"Comedy Couple, A story about two comedian couples and the up and downs between their parternship., Comedy, Romance, 7.4, 2020"
"Looking for Comedy in the Muslim World, To improve its relations with Muslim countries, the United States government sends comedian Albert Brooks to south Asia to write a report on what makes followers of Islam laugh., Comedy, 5.5, 2005"
"Comedy of Power, A magistrate investigates a corporate executive., Drama, 6.3, 2006"
"Sex Is Comedy, A director struggles to film a difficult, intimate sex scene between two actors who happen to hate each other., Comedy, Drama, Romance, 5.6, 2002"
"The Underground Comedy Movie, A series of comedic short films guaranteed to offend., Comedy, 1.9, 1999"
"Comedy Central Roast of Pamela Anderson, Comedy Central's best roasters and stand up comedians take a whack at actor/model Pamela Anderson., Documentary, Comedy, 7.1, 2005"
"The Comedians of Comedy, Follow four comedians as they tour the States., Comedy, Documentary, 7.2, 2005"
"Comedy Central Roast of William Shatner, It's William Shatner's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast. A parade of Shatner's friends have gotten together to boldly go where no one has gone before: on William Shat..., Comedy, 7.3, 2006"
"The Human Comedy, Teenager Homer Macauley stays at home in small-town Ithaca to support his family while his older brother Marcus prepares to go to war., Comedy, Drama, Family, 7.0, 1943"
"Comedy Central Roast of Donald Trump, Billionaire Donald Trump is roasted on Comedy Central by Jeffrey Ross, Seth MacFarlane, Gilbert Gottfried, Whitney Cummings, Snoop Dogg, Larry King, Marlee Matlin, Mike ""The Situation"" Sorrentino, Lisa Lampanelli and Anthony Jeselnic, Comedy, 7.0, 2011"
"Jim Gaffigan: Comedy Monster, Stand-up special by Jim Gaffigan., Comedy, 6.9, 2021"
"Comedy Central Roast of Bob Saget, The aggravatingly amiable star of ""Full House,"" ""America's Funniest Home Videos"", Comedy, 7.4, 2008"
"Comedy Central Roast of David Hasselhoff, Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too e..., Comedy, 7.2, 2010"
"The New King of Comedy, A young woman who is dreaming and striving to pursue the actors' dream despite being an extra and stand-in., Comedy, Drama, 6.2, 2019"
"Blue Collar Comedy Tour Rides Again, Bill Engvall, Ron ""Tater Salad"" White, Jeff Foxworthy, and Larry the Cable Guy return on-stage to give some funny redneck laughs and humorous spins on everyday affairs., Comedy, Documentary, 7.0, 2004"
"Comedy Central Roast of Flavor Flav, It's Flavor Flav's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Documentary, Comedy, 6.9, 2007"
"Comedy Central Roast of Bruce Willis, Traditional comedy 'roast' where celebrities, comics and friends poke fun at actor Bruce Willis., Comedy, 6.5, 2018"
"Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland, In this documentary, the show's emcee, Vince Vaughn, and four stand-up comedians hand-picked by Vaughn, travel the country and perform in 30 cities. This film documents the interactions on and off stage along the way., Documentary, Comedy, 6.2, 2006"
"Hannibal Buress: Comedy Camisado, A night of stand-up with comedian Hannibal Buress., Comedy, 6.6, 2016"
"God's Comedy, João de Deus is the manager of an ice-cream shop owned by an ex-prostitute, Paraíso dos Gelados (Ice-Cream Paradise). Through a unmoved desire of perfection, he seeks, through cleansing and purity to attain heaven. The surrounding..., Comedy, Drama, 7.3, 1995"
"Comedy Central Roast of Rob Lowe, It's Rob Lowe's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Comedy, 6.9, 2016"
"Comedy Central Roast of Roseanne, It's Roseanne Barr's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Comedy, 6.9, 2012"
"Misery Loves Comedy, Over fifty very famous American, Canadian, British and Australian funny people (filmmakers, writers, actors and comedians) share life and professional journeys and insights, in an effort to shed light on the thesis: Do you have to..., Documentary, Comedy, 6.3, 2015"
"Blue Collar Comedy Tour: One for the Road, Bill Engvall, Ron ""Tater Salad"" White, Jeff Foxworthy, and Larry the Cable Guy return on-stage to give some funny redneck laughs and humorous spins on everyday affairs., Documentary, 7.3, 2006"
"Def Comedy Jam 25, Def Comedy Jam 25 celebrates the impact and legacy of the groundbreaking HBO comedy series Def Comedy Jam, which debut 25-years ago running from 1992 to 1997. Def Comedy Jam 25 celebrates the impact and legacy of the long-running ..., Documentary, Comedy, 6.6, 2017"
"No Time for Comedy, Playwright Gaylord Esterbrook scores a hit with his first Broadway play, both with the critics and with leading lady Linda Paige. He and Linda are happily married until a patroness of the arts convinces Esterbrook to forget about ..., Comedy, Drama, Romance, 6.2, 1940"
"Comedy Central Roast of Joan Rivers, It's the ""Queen of Mean"", Joan Rivers turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast., Comedy, 7.1, 2009"
"Comedy Central Roast of Denis Leary, Several roasters make fun of Denis Leary., Comedy, 6.8, 2003"
"George Carlin: 40 Years of Comedy, George Carlin celebrates 40 years of comedy and here, he presents 2 new standup bits, comedian Jon Stewart gives an interview with him, and we look at his old comedy work through the last 4 decades., Comedy, 8.3, 1997"
"The Comedy Central Roast of Alec Baldwin, Sean Hayes serves as roast master as it is Alec Baldwin's turn in the hot seat. Robert De Niro, Jeff Ross, and Caitlyn Jenner among others take jabs at the actor/comedian., Comedy, 7.0, 2019"
"Romantic Comedy, A successful playwright employs a new female writing partner, and it's love on first sight, but it happens to be the day he gets married. They both suppress their feelings for each other in order to form a successful writing partn..., Comedy, Romance, 5.3, 1983"
"Comedy of Innocence, Today, Camille turns nine. He had sworn that on his 9th birthday he would show his parents the videos he was shooting on the side-the tail of a cat scampering away, a window, and a veiled woman's face - an intriguing picture... La..., Drama, Fantasy, Mystery, 6.5, 2000"
"Patton Oswalt: Tragedy Plus Comedy Equals Time, Recorded in Spreckels Theater in San Diego, California, comedian Patton Oswalt returns for his 5th feature-length stand-up comedy special., Documentary, Comedy, 7.3, 2014"
"Brutal Massacre: A Comedy, David Naughton stars as famed horror director Harry Penderecki whose career has been plagued by violent mishaps and critics' attacks., Comedy, 5.7, 2007"
"Rio Sex Comedy, A group of strangers from different countries end up on Rio's beaches. Seeking self-fulfillment, they look for answers to existential questions. Yet it isn't until their different paths cross that they begin to understand why they..., Comedy, Drama, 4.7, 2010"
"Comedy Central Roast of Larry the Cable Guy, Lisa Lampinelli hosts the Comedy Central Roast of Larry the Cable Guy with Toby Keith, Warren Sapp, Jeff Foxworthy, Greg Giraldo, Nick DiPaolo, Gary Busey, Jeff Ross and Maureen McCormack among others., Documentary, Comedy, 6.7, 2009"
"Comedy Central Roast of Jeff Foxworthy, Blue collar comedian Jeff Foxworthy is skewered by his fellow comedians, friends, and others., Documentary, Comedy, 6.1, 2005"
"Almost a Comedy, Three young people have different ideas: one wants to say goodbye to single life, one wants to have a dissipated night before marriage, and one wants to set a firm footing in Beijing. Their frantic life looks almost like a comedy., Drama, 6.7, 2019"
"Seth, A stranger comes to town. The enigmatic protagonist, Seth, gets off the bus one hot summer day at the end of August and takes rooms at the local inn. This sets off a long chain of reactions in the town. Reactions that have dramati..., Drama, 6.4, 1999"
"Just Another Romantic Wrestling Comedy, A Jewish man falls in love with a wrestling princess and it's a ""no holds barred"" quest for her love., Comedy, Romance, Sport, 1.4, 2006"
"Snoop Dogg's F*Cn Around Comedy Special, Snoop Dogg hosts a night of music and stand-up as he welcomes his friends — including legendary comedians Katt Williams and Mike Epps — to the stage., Documentary, Comedy, 5.2, 2022"
"Comedy Queen, A 13 years old girl wanting to become a stand-up comedian, a Comedy Queen., Drama, 6.8, 2022"
"The Dramatics: A Comedy, Romantic comedy about an actress who stars in a sexually explicit mini-series adaptation of a best-selling erotic chick-lit novel, and her loving but tortured stoner boyfriend is forced to deal with it., Comedy, Romance, 4.6, 2015"
"Joe Mande's Award-Winning Comedy Special, Comedian Joe Mande performs an hour of stand up in the hope of winning the prestigious American Humour Award., Documentary, Comedy, 6.1, 2017"
"A Midsummer Comedy, A beautiful waterfront house, a Swedish flag fluttering in the wind. A sailboat tied to the wooden deck below. This is the setting of the friends' annual Midsummer celebrations. The friends are gathered at Emil's family house and ..., Comedy, 4.3, 2009"
"Romantic Comedy, A successful playwright employs a new female writing partner, and it's love on first sight, but it happens to be the day he gets married. They both suppress their feelings for each other in order to form a successful writing partn..., Comedy, Romance, 5.3, 1983"
"The Golden Age of Comedy, A compilation of scenes featuring some of the best-known comics from the silent era in their best films., Comedy, Documentary, 7.1, 1957"
"The Queens of Comedy, Four African American women, profane and brassy, bring stand-up comedy to the Orpheum Theater in Memphis, Tennessee. Miss Laura Hayes opens the show and serves as emcee. She tells family ..., Documentary, Comedy, 6.4, 2001"
"The Kids in the Hall: Comedy Punks, Through never before-seen archive material, interviews with celebrities, industry insiders, rabid fans and the Kids In The Hall themselves., Documentary, 8.1, 2022"
"The Axis of Evil Comedy Tour, In a time when East and West do not seem to understand each other, top stand-up comics of Middle Eastern descent Ahmed Ahmed, Aron Kader, and Maz Jobrani take it upon themselves to ..., Comedy, 8.0, 2008"
"The King of Comedy, A passionate yet unsuccessful comedian stalks and kidnaps his idol to take the spotlight for himself., Comedy, Crime, Drama, 7.8, 1982"
"A Stasi Comedy, After falling in love with the Nathalie and sleeping with his first target, Corinna, Ludger ends up living two lives - one as an underground poet and one as a Stasi agent - both of which eventually come back to haunt him 30 years ..., Comedy, Drama, Romance, N/A, 2022"
"The Truck Hudson Show, An Animated Sketch Comedy Special, NY stand up comedian and actor Truck Hudson Performs in a hilarious sketch comedy show. Animated stand up, celebrity filled sketches, and musical comedy all performed by Truck Hudson., Animation, Comedy, Music, 8.5, 2019"
"The Big Parade of Comedy, A compilation of scenes from classic MGM comedies from the silent era up to 1948's ""A Southern Yankee."" Among the films showcased are ""The Thin Man, "" ""A Night at the Opera, "" ""Dinner at Eight"" and ""Bonnie Scotland."", Comedy, Documentary, 5.9, 1964"
"This Is Not a Comedy, Gabriel, knocking 40, receives the proposal of having a child with his best friend. With a long history of failures and a city that seems against him, he decides to become a better person and reconcile with life and the cosmos., Comedy, Drama, 5.1, 2021"
"Bloodsuckers - A Marxist Vampire Comedy, A penniless Soviet refugee falls in love with an eccentric young vampiress spending the summer at the seaside with her awkward servant. A Marxist vampire comedy., Comedy, Fantasy, Horror, N/A, 2021"
"All Star Comedy Jam, The Original King of Comedy and Shaquille O'Neal presents this Stand-Up Special with some of the industry's most talented and sought after comedians., Documentary, Comedy, 7.5, 2009"
"The Original Latin Kings of Comedy, In El Paso, Texas, five of the greatest Latino comics come together on one stage in one unforgettable night of uncut and raw comedy., Documentary, Comedy, 6.7, 2002"
"Hari Puttar: A Comedy of Terrors, Inadvertently left at home by adults, young cousins face-off against burglars., Comedy, Drama, Family, 2.0, 2008"
"Romantic Comedy 101, Ambitious young script writer Igor Sullivan, who just lost his lover, concentrates on a romantic comedy. He gets advice from seasoned professional James Ford, who explains the 'fomula' way, while Igo keeps insisting on artistic in..., Comedy, Romance, 5.8, 2002"
"When Comedy Was King, A feature-length documentary devoted to the great clowns of silent comedy., Comedy, Documentary, 7.6, 1960"
"Why We Laugh: Black Comedians on Black Comedy, An off-screen narration, four dozen talking heads, and clips of performances tell a chronological story about Black comedy: who has made us laugh since 1901, what is the nature of their humor, and what social and political context..., Documentary, Comedy, 7.2, 2009"
"Just for Laughs: Montreal Comedy Festival, N/A, Documentary, Comedy, 5.9, 2001"
"Smothered: The Censorship Struggles of the Smothers Brothers Comedy Hour, The history of the irreverent ""The Smothers Brothers Comedy Hour"" and the content battles it fought with its television network., Documentary, 7.9, 2002"
"The Comedy Man, Charles Byrd, known as ""Chick"", has spent his adult life acting in small repertory companies all over the UK, and he's never had much luck. All too aware that he's no longer young, Chick makes one last stab at finding success in L..., Drama, 6.9, 1964"
"Yogi Bear's All-Star Comedy Christmas Caper, In this Christmas Special, Yogi escapes from Jellystone and hides out in a department store, posing as the Store's Santa. He helps a little girl to rediscover her faith in Christmas., Animation, Adventure, Comedy, 6.6, 1982"
"The Comedians of Comedy: Live at The Troubadour, N/A, Comedy, 7.2, 2007"
"All Def Comedy, Special featuring stand-up performances from up-and-coming comics: Chris Powell, Zainab Johnson, Kevin Tate, and Robert Powell., Comedy, 3.2, 2016"
"The Human Comedy, Teenager Homer Macauley stays at home in small-town Ithaca to support his family while his older brother Marcus prepares to go to war., Comedy, Drama, Family, 7.0, 1943"
"Pata Nahi Par Bolna Hai: A Comedy Special by Karunesh Talwar, Karunesh talks about the ""Indian Uncle"" and what problems has the ""Uncle"" species caused all over the world., Comedy, 6.7, 2019"
"Bob Hope's All-Star Comedy Look at the Fall Season: It's Still Free and Worth It!, Comedian Bob Hope and his guests spoof the 1981 Fall TV season., Comedy, 6.2, 1981"
"World of Comedy, Hilarious scenes from his silent and sound films as compiled and produced by Harold Lloyd himself., Comedy, Documentary, 7.0, 1962"
"The Comedy of Errors, Aegeon of Syracuse has come to Ephesus to seek his son, who went in search of his missing twin and mother months ago. Unfortunately, Ephesus has just declared war on Syracuse, and will instantly put to death any Syracusean found w..., Comedy, 6.9, 1983"
"Jury Duty; The Comedy, Courtroom antics surround the jury involved in hearing an embezzlement case. A shy accountant (Pinchot) in one of his four roles in the movie is charged with the crime, but during testimony by a very sexual secretary (Scoggins), h..., Comedy, 4.6, 1990"
"Claymation Comedy of Horrors, Wilshire Pig and Sheldon Snail discover a map to uncover Doctor Frankenswine's monster. All kinds of mishaps ensue in their quest., Animation, Short, Adventure, 6.5, 1991"
"Comedy Chingonas, Danny Trejo and Izabella Alvarez host an hour of no-holds-barred stand-up from a group of hilarious Latina comics, filmed live at the HA Comedy Festival in San Antonio., Comedy, N/A, 2021"
"Sketchers Comedy Special, N/A, Comedy, 7.4, 2011"
"Brad Paisley's Comedy Rodeo, Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield., Comedy, 5.7, 2017"
"Marvel Agent's of S.H.I.E.L.D. vs. Magneto - Sketch Comedy, The S.H.I.E.L.D gang has a new threat in Washington D.C, MARVEL's Magneto., Short, Comedy, 7.6, 2013"
"Snow Time for Comedy, Two curious dogs chase a bone in a snowy wilderness setting., Animation, Family, Comedy, 5.7, 1941"
"Grief, a Comedy, After Clementine catches her boyfriend cheating on her, her grief of being unceremoniously single takes over her life. Join Clementine as the five stages of grief force her to deal with loss and to gain her independence. Sometimes..., Short, Comedy, Drama, 9.8, 2011"
"The Comedians of Comedy: Live at the El Rey, N/A, Comedy, 6.6, 2006"
"M*A*S*H: The Comedy That Changed Television, Join the men and women who made M*A*S*H as they celebrate one of the most beloved, enduringly popular, often quoted and influential comedies ever created., Talk-Show, 8.3, 2024"
"The Comedy Can Television Series, A new series that interviews international Stand-up comics while on the road about life on the road., Comedy, 5.3, 2007"
"Trevor Noah: The Nationwild Comedy Tour, What do you get when you take some of the funniest people in South Africa and put them on the same stage? That's the question Trevor Noah answered with SA's first Nationwild tour. Featuring the likes of Dusty Rich, Dillan Oliphant..., Comedy, 3.3, 2015"
"Steve Martin: Comedy Is Not Pretty, Steve Martin's second NBC special was done entirely in sketches. Highlights include: Marty Robbins' ""El Paso"" with monkeys; ""The Death of Socrates;"" and ""Bizarre Oddities of the World."", Comedy, 7.4, 1980"
"Aries Spears: Comedy Blueprint, MADTV alum Aries Spears stars in ""Comedy Blueprint"", a standup set where no one can avoid his jokes and aggressive style of comedy., Comedy, 7.0, 2016"
"Nantucket Film Festival's Comedy Roundtable, An Epix Original comedy roundtable shot at the Nantucket film festival starring Ben Stiller, Chris Rock, Jim Carrey &amp; Bill Hader. In HD., Comedy, 6.5, 2012"
"Paul Mooney: The Godfather of Comedy, The venomous, no-holds-barred style of standup comedy legend Paul Mooney is on full display in this concert special that finds the vitriolic funnyman sparing no politician or pop culture icon from his scathing wit, including Sarah..., Comedy, 7.2, 2012"
"The King of Comedy: Deleted and Extended Scenes, The cut scenes include: Jerry Langford's Monologue, Rupert Visits Rita At Work (Extended), Rupert and Rita's First Date (Extended), Rupert's Dream Spot on Jerry's Show, Masha's Letter to ..., Short, Comedy, Crime, Drama, 6.4, 2014"
"Bath Boys Comedy, Consisting of sketches, PSA's, Trailers, and Music Videos, splooshy splooshy splooshy, bath boys., Comedy, 9.2, 2011"
"Colin Quinn: The New York Story, Colin Quinn discusses the origins of New York and how it got its unique personality., Comedy, 7.0, 2016"
"When Comedy Went to School, The birth of modern stand-up comedy began in the Catskill Mountains - a boot camp for the greatest generation of Jewish-American comedians., Documentary, Comedy, 6.2, 2013"
"Too Soon: Comedy After 9/11, Tragedy + Time + Comedy = Healing. From the immediate aftermath of 9/11 to today stand-up comedians, talk-show hosts, sketch performers, television animators and other entertainers have used often-controversial jokes to unite and ..., Documentary, 6.6, 2021"
"A Comedy of Horrors, Volume 1, An anthology of scary stories about clowns, puppets, bridal showers, and voodoo., Comedy, Horror, 5.8, 2021"
"Hate* (*a comedy), Paul Wilson's life quickly comes undone after the arrival of a new next-door neighbor: a homicidal chicken named Pembrooke Arbaghast. Paul's friends think Pembrooke is ""an okay guy"". Is Paul crazy, or is this chicken really out for b, Short, Comedy, Thriller, 6.8, 1999"
"Snoop Dogg Presents: The Bad Girls of Comedy, Need we say more? Hilarious veteran women of comedy are hand picked by Snoop for their rare and raw true comedy talent and Bad Girl perspective, starring; Tiffany Haddish, April Macie, Cookie Hull, Monique Marvez and Luenell, Comedy, 6.4, 2012"
"Comedy Warriors: Healing Through Humor, Take five wounded veterans and four top comedians, the result... laughter and the healing power of humor., Documentary, Comedy, Drama, 7.1, 2013"
"Comedy Cake Walk, ""Amusing cake walk of three men and two women (colored) in costume, showing the usual antics that occur in affairs of this kind."", Short, 4.2, 1897"
"Alan Partridge Presents: The Cream of British Comedy, Alan Partridge presents an evening of comedy performances to raise money for the Teenage Cancer Trust., Comedy, 7.0, 2005"
"All Star Comedy Jam: Live from South Beach, In this installment of Shaquille ONeals All Star Comedy Jam, D.L. Hughley (The Hughleys) headlines a show with Lavell Crawford (Meet the Blacks), and Earthquake!, Documentary, Comedy, 6.5, 2009"
"Howie Mandel Presents: Howie Mandel at the Howie Mandel Comedy Club, After being a mainstay on the comedy circuit for 40 years, Howie takes the stage at the comedy club that bears his name in Atlantic City for his first stand up comedy special in over 20 years., Comedy, 6.8, 2019"
"The 4th Annual Canadian Comedy Awards, Annual awards show in which Canada's best comedians are awarded in 19 seperate categories for writing, directing or performing in film, TV, or live comedy., Comedy, 6.1, 2003"
"A Comedy Salute to Andy Kaufman, Marilu Henner and Bob Saget host a comedy tribute to Andy Kaufman. Vignettes from comedy specials, stories told by the comedians and actors he worked with, and clips from his various shows and specials. Jim Carrey, Rodney Dangerfi..., Documentary, Comedy, 6.3, 1995"
"Cream of Comedy, Cream of Comedy is an annual award show, in which Canada's five best comedy acts compete with each other to win the prestigious Tim Sims Encouragement Fund Award., Comedy, 5.5, 1999"
"Katt Williams Presents: Katthouse Comedy, KATTHOUSE COMEDY boasts 75 minutes of Raw and Uncut comedy from Katt's favorite comedians during the American Hustle Tour. Luenell, Melanie Comarcho and Red Grant bring the heat from the stage of the highly successful, 100 City- A..., Comedy, 5.2, 2009"
"Hardcore Comedy, 3 stories, 3 surprises, magical love, crazy jokes, sexy hot stuff, car stunts, gangsters fights, all in one., Comedy, 4.7, 2013"
"Untitled Kinetoscope Comedy, A short film drama made for Robert Paul's Kinetoscopes, featuring a boy and two drunken men fighting in a bar room., Short, 4.4, 1895"
"Lavell Crawford: The Comedy Vaccine, Lavell Crawford performs his fifth stand-up comedy special in Tempe, Arizona focusing on COVID-19. Lavell shares his views on mask culture, fatherhood and why 2020 was the best year to fart in public., Comedy, 5.1, 2021"
"The Divine Comedy, The Devil himself comes to Earth to open his own church and the world becomes a pandemonium of delights and confusions. Based on a short story by Machado de Assis, the most famous realistic Brazilian writer of the XIX century., Comedy, Fantasy, 4.4, 2017"
"The Comedy-Graph, N/A, Animation, Short, 6.2, 1910"
"Comedy Gold, A history of Canadian Comedy., Documentary, Comedy, History, 4.0, 2005"
"The Coexist Comedy Tour, A comedy concert film designed to demonstrate religious coexistence goes awry when the Christian comic leaves the show and the producers must go in search of a replacement. The Coexist Comedy Tour - What in God's name could possib..., Documentary, Comedy, 8.5, 2012"
"Wyatt Cenac: Comedy Person, Wyatt Cenac is a comedy person., Documentary, Comedy, 7.0, 2011"
"The 5th Annual Canadian Comedy Awards, N/A, Comedy, 6.4, 2004"
"Cream of Comedy, Cream of Comedy is an annual award show, in which Canada's five best comedy acts compete with each other to win the prestigious Tim Sims Encouragement Fund Award., Comedy, 5.5, 1999"
"The 2nd Annual Canadian Comedy Awards, Canada's best comedians are awarded for film, TV, and live comedy., Comedy, 4.5, 2001"
"Shaquille O'Neal Presents: All Star Comedy Jam - Live from Las Vegas, Comedian and film star Mike Epps (The Hangover) takes center stage as the host of the newest installment in Shaquille O'Neal's All Star Comedy Jam franchise. Epps called on some of stand-up comedy's freshest talent to help him bri..., Comedy, 6.4, 2014"
"Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory, When it comes to satirical observational comedy, Eugene Mirman is a wizard at finding humor in what ordinary people find mundane. Tune in to find out why you should get your daughter a neck tattoo and how to make ten Saudi Arabian..., Documentary, Comedy, 6.7, 2012"
"The 6th Annual Canadian Comedy Awards, Canada's best comedy writers, directors and performers are awarded for achievements in film, TV, and live comedy., Comedy, 6.0, 2005"
"Needle Anus: A Comedy, N/A, Short, Comedy, Drama, 6.3, 2005"
"The Walt Disney Comedy and Magic Revue, N/A, Animation, Short, Comedy, Family, 9.0, 1985"
"The Comedy of Errors, Aegeon of Syracuse has come to Ephesus to seek his son, who went in search of his missing twin and mother months ago. Unfortunately, Ephesus has just declared war on Syracuse, and will instantly put to death any Syracusean found w..., Comedy, 6.9, 1983"
"The 2000 Canadian Comedy Awards, The first annual Canadian Comedy Awards, held in Toronto, Canada, featuring many of Canada's best comedians from TV, film, and live comedy., Comedy, 4.8, 2000"
